 			第七部
疖	入	R:九屑	
疗	去	Q:十八啸	第八部
疙	入	R:五物	
疚	去	Q:二十六宥	第十二部
疝	平去	P:十五删,Q:十六谏	第七部
疟	入	R:十药	第十六部
疠	去	Q:八霁	
疡	平	P:七阳	
疢	去	Q:十二震	
疣	平	P:十一尤	第十二部
疤	平	P:六麻	第十部
疥	去	Q:十卦	第五部
疫	入	R:十一陌	第十七部
疭	去	Q:二宋	
疮	平	P:七阳	第二部
疯	平	P:一东	第一部
疰	去	Q:七遇	
疱	去	Q:十九效	
疲	平	P:四支	第三部
疳	平	P:十三覃	
疵	平	P:四支	第三部
疸	去	Q:十五翰	第七部
疹	上	S:十一轸	第六部
疺	上	S:二十八琰	
疽	平上	P:六鱼,S:六语	第四部
疾	入	R:四质	第十七部
痀	平	P:七虞	
痁	平去	P:十四盐,Q:二十九艳	
痂	平	P:六麻	第十部
痄	上	S:二十一马	
病	去	Q:二十四敬	第十一部
症	平	P:十蒸	第十一部
痈	平	P:二冬	第一部
痊	平	P:一先	第七部
痍	平	P:四支	第三部
痎	平	P:九佳	
痏	上	S:四纸	
痑	平	P:十四寒	
痒	上	S:二十二养	第二部
痔	上	S:四纸	
痕	平	P:十三元	第六部
痗	上去	S:十贿,Q:十一队	
痛	去	Q:一送	第一部
痞	上	S:四纸	第三部
痟	平	P:二萧	
痡	平	P:七虞	
痢	去	Q:四寘	
痣	去	Q:四寘	
痤	平	P:五歌	
痨	平	P:四豪	第八部
痫	平	P:十五删	
痯	上	S:十四旱	
痰	平	P:十三覃	第十四部
痱	平上去	P:五微,S:十贿,Q:五未	
痳	平	P:十二侵	
痴	平	P:四支	第三部
痵	去	Q:四寘	
痸	去入	Q:八霁,R:九屑	
痹	去	Q:四寘	
痼	去	Q:七遇	
痾	平	P:五歌	第九部
痿	平上	P:四支,S:十贿	
瘀	去	Q:六御	
瘁	去	Q:四寘	
瘃	入	R:二沃	
瘅	平上去	P:十四寒,S:二十哿,Q:二十一个	第七部
瘌	入	R:七曷	第十八部
瘏	平	P:七虞	
瘐	平上	P:七虞,S:七麌	
瘕	平上	P:六麻,S:二十一马	
瘗	去	Q:八霁	第三部
瘚	入	R:六月	
瘟	平	P:十三元	第六部
瘠	入	R:十一陌	第十七部
瘢	平	P:十四寒	第七部
瘣	上	S:十贿	
瘤	平去	P:十一尤,Q:二十六宥	第十二部
瘥	平去	P:五歌,Q:十卦	第九部
瘦	去	Q:二十六宥	第十二部
瘨	平	P:一先	
瘯	入	R:一屋	
瘰	上	S:十贿	
瘳	平	P:十一尤	第十二部
瘴	去	Q:二十三漾	第二部
瘵	去	Q:十卦	
瘸	平	P:五歌	第九部
瘼	入	R:十药	
瘽	平去	P:十二文,Q:十二震	
瘿	平上	P:八庚,S:二十三梗	第十一部
癃	平	P:一东	
癐	去	Q:九泰	
癖	入	R:十一陌	第十七部
癗	上	S:十贿	
癙	上	S:六语	
癞	去	Q:九泰	第五部
癠	上	S:八荠	
癣	平上	P:一先,S:十六铣	第七部
癫	平	P:一先	第七部
癯			第四部
癸	上	S:四纸	第三部
登	平	P:十蒸	第十一部
白	入	R:十一陌	第十七部
百	入	R:十一陌	第十七部
皂	上	S:十九皓	第八部
的	入	R:十二锡	第十七部
皆	平	P:九佳	第五部
皇	平	P:七阳	第二部
皋	平	P:四豪	第八部
皎	上	S:十七筱	第八部
皑	平	P:十灰	第五部
皓	上	S:十九皓	第八部
皖	平上	P:十四寒,S:十五潸	第七部
皙			第十七部
皛	上	S:十七筱	
皝	上	S:二十二养	
皞	上	S:十九皓	
皤	平	P:五歌	第九部
皦	上	S:十七筱	
皪	入	R:十二锡	
皭	去入	Q:十八啸,R:十药	
皮	平	P:四支	第三部
皱	去	Q:二十六宥	第十二部
皲	平去	P:十二文,Q:十三问	
皴	平	P:十一真	第六部
皵	入	R:十药	
皿	上	S:二十三梗	第十一部
盂	平	P:七虞	第四部
盅	平	P:一东	第一部
盆	平	P:十三元	第六部
盈	平	P:八庚	第十一部
益	入	R:十一陌	第十七部
盍	入	R:十五合	第十九部
盎	上去	S:二十二养,Q:二十三漾	第二部
盏	上	S:十五潸	第七部
盐	平去	P:十四盐,Q:二十九艳	第十四部
监	平去	P:十五咸,Q:三十陷	第十四部
盒	入	R:十五合	第十九部
盓	平	P:七虞	
盔	平	P:十灰	第三部
盖	去入	Q:九泰,R:七曷,R:十五合	第五部
盗	去	Q:二十号	第八部
盘	平	P:十四寒	第七部
盛	平去	P:八庚,Q:二十四敬	第十一部
盝	入	R:一屋	
盟	平去	P:八庚,Q:二十四敬	第十一部
盥	上去	S:十四旱,Q:十五翰	第七部
盦	平	P:十三覃	
盩	平	P:十一尤	
盬	上	S:七麌	
盭	去	Q:八霁	
目	入	R:一屋	第十五部
盰	去	Q:十五翰	
盱	平	P:七虞	
盲	平	P:八庚	第十一部
直	入	R:十三职	第十七部
相	平去	P:七阳,Q:二十三漾	第二部
盻	去	Q:八霁	
盼	去	Q:十六谏	第七部
盾	上	S:十一轸,S:十三阮	第六部
省	上	S:二十三梗	第十一部
眄	上去	S:十六铣,Q:十七霰	第七部
眅	平上	P:十五删,S:十五潸	
眇	上	S:十七筱	第八部
眈	平上	P:十三覃,S:二十七感	第十四部
眉	平	P:四支	第三部
眊	去入	Q:四寘,Q:二十号,R:三觉	
看	平去	P:十四寒,Q:十五翰	第七部
眑	上	S:二十五有	
眓	入	R:七曷	
眕	上	S:十一轸	
眙	平去	P:四支,Q:四寘	
眚			第十一部
眛	去	Q:九泰,Q:十一队	
真	平	P:十一真	第六部
眠	平	P:一先	第七部
眢	平	P:十三元,P:十四寒	
眦	去	Q:四寘,Q:八霁	第三部
眨	入	R:十七洽	第十九部
眩	去	Q:十七霰	第七部
眬	平	P:一东	
眯	上	S:四纸,S:八荠	第三部
眴	平去	P:十一真,Q:十七霰	
眵	平	P:四支	
眶	平	P:七阳	
眷	去	Q:十七霰	第七部
眸	平	P:十一尤	第十二部
眹	上	S:十一轸	
眺	去	Q:十八啸	第八部
眻	平	P:七阳	
眼	上	S:十五潸	第七部
睅	上	S:十四旱,S:十五潸	
睆	上	S:十五潸	
睇	去	Q:八霁	第三部
睊	平去	P:一先,Q:十七霰	
睋	平	P:五歌	
睎	平	P:五微	
睐	去	Q:十一队	第五部
睒	上去	S:二十八琰,Q:二十八勘	
睕	上	S:十三阮	
睚	平	P:九佳	第五部
睛	平上	P:八庚,S:二十三梗	第十一部
睟	去	Q:四寘	
睡	去	Q:四寘	第三部
睢	平去	P:四支,Q:四寘	
督	入	R:二沃	第十五部
睥	去	Q:八霁	第三部
睦	入	R:一屋	第十五部
睧	平	P:十三元	
睨	上去	S:八荠,Q:八霁	第三部
睩	入	R:一屋	
睫	入	R:十六叶	第十八部
睮	平	P:七虞	
睹			第四部
睼	平	P:八齐	
睽	平	P:八齐	第三部
睾	入	R:十一陌	
睿	去	Q:八霁	第三部
瞀	平去入	P:十一尤,Q:二十六宥,R:三觉	
瞂	入	R:六月	
瞆	去	Q:十卦	
瞋	平	P:十一真	第六部
瞌	入	R:十五合	
瞍	上	S:二十五有	
瞎	入	R:八黠	第十八部
瞑	平去	P:九青,Q:十七霰,Q:二十五径	第十一部
瞒	平	P:十四寒	第七部
瞙	入	R:十药	
瞛	平	P:二冬	
瞠	平	P:七阳,P:八庚	第十一部
瞢	平去	P:一东,P:十蒸,Q:一送	第一部,第十一部
瞥	入	R:九屑	第十八部
瞩	入	R:二沃	第十五部
瞪	平去	P:八庚,Q:二十五径	第十一部
瞫	上	S:二十六寝	
瞬	去	Q:十二震	第六部
瞰	去	Q:二十八勘	第十四部
瞲	入	R:九屑	
瞳	平	P:一东	第一部
瞴	上	S:七麌	
瞵	平去	P:十一真,Q:十二震	
瞷	平	P:十一真,P:十五删	
瞻	平	P:十四盐	第十四部
瞽	上	S:七麌	第四部
瞿	平去	P:七虞,Q:七遇	第四部
矍	入	R:十药	第十六部
矐	入	R:十药	
矗	入	R:一屋	第十五部
矛	平	P:十一尤	第十二部
矜	平	P:十蒸	第十一部
矞	入	R:四质	
矢	上	S:四纸	第三部
矣	上	S:四纸	第三部
知	平	P:四支	第三部
矧	上	S:十一轸	
矩	上	S:七麌	第四部
矫	平上	P:二萧,S:十七筱	第八部
矬	平	P:五歌	
短	上	S:十四旱	第七部
矮	上	S:九蟹	第五部
矰	平	P:十蒸	第十一部
石	入	R:十一陌	第十七部
矶	平	P:五微	第三部
矸	去	Q:十五翰	
矹	入	R:六月	
矻	入	R:六月	第十八部
矼	平	P:三江	
矾	平	P:十三元	
矿	上	S:二十三梗	第十一部
砀	平去	P:七阳,Q:二十三漾	第二部
砂	平	P:六麻	第十部
砅	平去	P:十蒸,Q:八霁	
砉	入	R:十一陌,R:十二锡	
砌	去	Q:八霁	
砎	入	R:八黠	
砑	去	Q:二十二祃	
砒	平	P:八齐	第三部
研	平去	P:一先,Q:十七霰	第七部
砖	平	P:一先	第七部
砗	平	P:六麻	
砚	去	Q:十七霰	第七部
砠	平	P:六鱼	
砢	上	S:二十哿	
砥	平上	P:四支,S:四纸,S:八荠	
砦	去	Q:十卦	
砧	平	P:十二侵	
砭	平去	P:十四盐,Q:二十九艳	第十四部
砮	平上	P:七虞,S:七麌	
砰	平	P:八庚	第十一部
破	去	Q:二十一个	第九部
砺	去	Q:八霁	第三部
砻	平去	P:一东,Q:一送	第一部
砾	入	R:十二锡	第十七部
础	上	S:六语	第四部
硁	平	P:八庚	
硉	入	R:六月	
硊	上	S:四纸	
硌	入	R:十药	
硍	去	Q:十四愿	
硎	平	P:九青	第十一部
硐	上	S:一董	
硕	入	R:十一陌	第十七部
硖	入	R:十七洽	第十九部
硗	平上去	P:三肴,S:十七筱,Q:十九效	第八部
硙	去	Q:十一队	
硝	平	P:二萧	第八部
硞	入	R:二沃,R:三觉	
硠	平上	P:七阳,S:二十二养	
硪	平上	P:五歌,S:二十哿	第九部
硫	平	P:十一尤	第十二部
硬	去	Q:二十四敬	第十一部
确	入	R:三觉	第十六部
硼	平	P:八庚	
硾	去	Q:四寘	
碆	平	P:五歌	
碌	入	R:一屋	第十五部
碍	去	Q:十一队	第五部
碎	去	Q:十一队	第三部
碏	入	R:十药	
碑	平	P:四支	第三部
碓	去	Q:十一队	第三部
碔	上	S:七麌	
碗			第七部
碛	入	R:十一陌	第十七部
碞	平	P:十五咸	
碟			第十八部
碡	入	R:一屋	第十五部
碣	入	R:六月,R:九屑	第十八部
碥	上	S:十六铣	
碧	入	R:十一陌	第十七部
碬	平去	P:六麻,Q:十五翰	
碾	去	Q:十七霰	
磁	平	P:四支	
磄	平	P:七阳	
磅	平	P:七阳	
磈	上	S:五尾,S:十贿	
磉	上	S:二十二养	
磊	上	S:十贿	第三部
磋	平去	P:五歌,Q:二十一个	第九部
磌	平	P:一先	
磍	入	R:八黠	
磏	平	P:十四盐	
磐	平	P:十四寒	第七部
磔	入	R:十一陌	第十七部
磕	去入	Q:九泰,R:七曷,R:十五合	第十八部,第十九部
磝	平	P:三肴	
磡	去	Q:二十八勘	
磢	上	S:二十二养	
磥	上	S:十贿	
磨	平去	P:五歌,Q:二十一个	第九部
磬	去	Q:二十五径	第十一部
磲	平	P:六鱼	
磳	平	P:十蒸	
磴	去	Q:二十五径	第十一部
磷	平去	P:十一真,Q:十二震	第六部
磹	去	Q:二十九艳	
磻	平	P:十四寒	
礁			第八部
礉	去	Q:十九效	
礓	平	P:七阳	
礜	去	Q:六御	
礥	平	P:十一真	
礧	上去	S:十贿,Q:十一队	
礩	入	R:四质	
礹	平	P:十五咸	
示	去	Q:四寘	第三部
礼	上	S:八荠	第三部
礽	平	P:十蒸	
社	上	S:二十一马	第十部
礿	入	R:十药	
祀	上	S:四纸	第三部
祁	平	P:四支	
祃	去	Q:二十二祃	第十部
祅	平	P:一先	
祇	平	P:四支	
祈	平	P:五微	第三部
祉	上	S:四纸	第三部
祊	平	P:七阳,P:八庚	
祋	去	Q:九泰	
祎	平	P:四支,P:五微	
祏	入	R:十一陌	
祐	去	Q:二十六宥	
祓	去入	Q:十一队,R:五物	
祔	去	Q:七遇	
祖	平上	P:六麻,S:七麌	第四部
祗	平	P:四支	第三部
祚	去	Q:七遇	第四部
祛	平	P:六鱼	第四部
祜	上	S:七麌	第四部
祝	入	R:一屋	第十五部
神	平	P:十一真	第六部
祟	去	Q:四寘	第三部
祠	平	P:四支	第三部
祢	上	S:八荠	
祤	上	S:七麌	
祥	平	P:七阳	第二部
祧	平	P:二萧	第八部
票	去	Q:十八啸	第八部
祫	入	R:十七洽	
祭	去	Q:八霁,Q:十卦	第三部
祯	平	P:八庚	
祲	平去	P:十二侵,Q:二十七沁	第十三部
祷	上去	S:十九皓,Q:二十号	第八部
祸	上	S:二十哿	第九部
祹	平	P:四豪	
祺	平	P:四支	第三部
祼	去	Q:十五翰	
禀	上	S:二十六寝	第十三部
禁	平去	P:十二侵,Q:二十七沁	第十三部
禂	平	P:七虞	
禄	入	R:一屋,R:二沃	第十五部
禅	平去	P:十四寒,P:一先,Q:十七霰	第七部
禊	去	Q:八霁	
禋	平	P:十一真	
福	入	R:一屋	第十五部
禔	平	P:四支,P:八齐	
禖	平	P:十灰	
禘	去	Q:八霁	
禜	平去	P:八庚,Q:二十四敬	
禧	平	P:四支	第三部
禨	去	Q:五未	
禫	上	S:二十七感	
禬	去	Q:九泰	
禲	去	Q:八霁	
禳	平	P:七阳	
禹	上	S:七麌	第四部
禺	平去	P:二冬,P:七虞,Q:七遇	第四部
离	平去	P:四支,Q:四寘,Q:八霁	第三部
禽	平	P:十二侵	第十三部
禾	平	P:五歌	第九部
秀	去	Q:二十六宥	第十二部
私	平	P:四支	第三部
秃	入	R:一屋	第十五部
秅	平去	P:六麻,Q:七遇	
秆	上	S:十四旱	
秉	上	S:二十三梗	第十一部
秋	平	P:十一尤	第十二部
种	平上去	P:一东,S:二肿,Q:二宋	第一部
秎	平	P:十二文	
秏	去	Q:二十号	
科	平	P:五歌	第九部
秒	上	S:十七筱	第八部
秕	上	S:四纸	第三部
秘	去	Q:四寘	第三部
秜	平	P:四支	
租	平	P:七虞	第四部
秠	平上	P:四支,S:四纸	
秣	去入	Q:十一队,R:七曷	第十八部
秤			第十一部
秦	平	P:十一真	第六部
秧	平	P:七阳	第二部
秩	入	R:四质	第十七部
秫	入	R:四质	第十七部
秬	上	S:六语	
秭	上	S:四纸	
积	去入	Q:四寘,R:十一陌	第三部,第十七部
称	平去	P:十蒸,Q:二十五径	第十一部
秷	入	R:四质	
秸	入	R:八黠	第五部
移	平	P:四支	第三部
秽	去	Q:十一队	第三部
秾	平	P:二冬	
稀	平	P:五微	第三部
稂	平	P:七阳	
稃	平	P:七虞	
稄	入	R:十三职	
稆	上	S:六语	
稊	平	P:八齐	
程	平	P:八庚	第十一部
稌	平上	P:七虞,S:七麌	
稍	平上去	P:三肴,S:十八巧,Q:十九效	第八部
税	去	Q:八霁	第三部
稑	入	R:一屋	
稔	上	S:二十六寝	第十三部
稗	去	Q:十卦	第五部
稙	入	R:十三职	
稚	去	Q:四寘	第三部
稠	平	P:十一尤	第十二部
稣	平	P:七虞	
稨	上	S:十六铣	
稯	平	P:一东	
稰	上	S:六语	
稳	上	S:十三阮	第六部
稷	入	R:十三职	第十七部
稹	平上	P:十一真,S:十一轸	
稻	上	S:十九皓	第八部
稼	去	Q:二十二祃	第十部
稽	平	P:八齐	第三部
稿			第八部
穄	去	Q:八霁	
穆	入	R:一屋	第十五部
穊	去	Q:四寘	
穑	入	R:十三职	第十七部
穗	去	Q:四寘,Q:八霁	第三部
穚	平	P:二萧	
穛	入	R:三觉	
穜	平	P:一东	
穟	去	Q:四寘	
穧	去	Q:八霁	
穰	平上	P:七阳,S:二十二养	
穴	入	R:九屑	第十八部
穵	入	R:八黠	
究	去	Q:二十六宥	第十二部
穷	平	P:一东	第一部
穸	入	R:十一陌	第十七部
穹	平	P:一东	第一部
空	平上去	P:一东,S:一董,Q:一送	第一部
穿	平去	P:一先,Q:十七霰	第七部
窀	平	P:十一真	
突	入	R:六月	第十八部
窃	入	R:九屑	第十八部
窄	入	R:十一陌	第十七部
窅	平上	P:三肴,S:十七筱	
窆	去	Q:二十九艳	
窈	上	S:十七筱	第八部
窉	上	S:二十三梗	
窊	平去	P:六麻,Q:二十二祃	
窋	入	R:四质	
窌	平去	P:三肴,Q:十九效,Q:二十六宥	
窍	去	Q:十八啸	第八部
窐	平	P:八齐	
窑	平	P:二萧	第八部
窒	入	R:四质	第十七部
窔	去	Q:十八啸	
窕	上	S:十七筱	第八部
窖	去	Q:十九效	第八部
窗	平	P:三江	第二部
窘	上去	S:十一轸,Q:十三问	第六部
窜	去	Q:十五翰	第七部
窝	平	P:五歌	第九部
窞	上	S:二十七感	
窟	入	R:六月	第十八部
窠	平	P:五歌	第九部
窣	入	R:六月	
窥	平	P:四支	第三部
窦	去	Q:二十六宥	第十二部
窨	平去	P:十二侵,Q:二十七沁	第十三部
窬	平去	P:七虞,Q:二十六宥	第四部
窭	上	S:七麌	第四部
窱	上去	S:十七筱,Q:十八啸	
窾	上	S:十四旱	
窿	平	P:一东	第一部
竁	去	Q:八霁,Q:十七霰	
立	入	R:十四缉	第十七部
竖	上	S:七麌	第四部
站	去	Q:三十陷	第十四部
竞	去	Q:二十四敬	第十一部
竟	去	Q:二十四敬	第十一部
章	平	P:七阳	第二部
竣	平	P:十一真,P:一先	
童	平	P:一东	第一部
竦	上	S:二肿	第一部
竭	入	R:六月,R:九屑	第十八部
竮	平	P:九青	
端	平	P:十四寒	第七部
竹	入	R:一屋	第十五部
竺	入	R:一屋	第十五部
竽	平	P:七虞	第四部
竿	平	P:十四寒	第七部
笃	入	R:二沃	第十五部
笄	平	P:八齐	
笆	平上	P:六麻,S:二十一马	第十部
笈	入	R:十四缉,R:十五合,R:十六叶	第十七部,第十八部
笊	上去	S:十八巧,Q:十九效	
笋	上	S:十一轸	第六部
笏	入	R:六月	第十八部
笑	去	Q:十八啸	第八部
笓	平	P:四支,P:八齐	
笔	入	R:四质	第十七部
笕	上	S:十六铣	
笘	平	P:十三覃	
笙	平	P:八庚	第十一部
笛	入	R:十二锡	第十七部
笞	平	P:四支	第三部
笠	入	R:十四缉	第十七部
笢	平上	P:十一真,S:十一轸	
笥	去	Q:四寘	第三部
符	平	P:七虞	第四部
笨	上	S:十三阮	第六部
笪	入	R:七曷	
笫	上	S:四纸	
第	去	Q:八霁	第三部
笮	去入	Q:二十二祃,R:十药	
笯	平去	P:七虞,P:六麻,Q:七遇	
笱	上	S:二十五有	
笲	平上	P:十三元,S:十三阮	
笳	平	P:六麻	第十部
笴	上	S:十四旱,S:十九皓,S:二十哿	
笵	上	S:二十九豏	
笺	平	P:一先	第七部
笼	平上	P:一东,S:一董	第一部
笾	平	P:一先	
筀	去	Q:八霁	
筄	平	P:二萧	
筅	上	S:十六铣	
筇	平	P:二冬	第一部
筈	入	R:七曷	
等	上	S:二十四迥	第十一部
筊	平上	P:三肴,S:十八巧	
筋	平	P:十二文	第六部
筌	平	P:一先	第七部
筏	去入	Q:十一队,R:六月	第十八部
筐	平	P:七阳	第二部
筑	入	R:一屋	第十五部
筒	平	P:一东	第一部
答	入	R:十五合	第十九部
策	入	R:十一陌	第十七部
筚	入	R:四质	第十七部
筛	平	P:四支	第三部
筜	平	P:七阳	
筝	平	P:八庚	第十一部
筠	平	P:十一真	第六部
筡	平	P:六鱼	
筤	平	P:七阳	
筥	上	S:六语	
筮	去	Q:八霁	第三部
筱	上	S:十七筱	
筲	平	P:三肴	
筳	平	P:九青	
筵	平	P:一先	第七部
筹	平	P:十一尤	第十二部
筼	平	P:十二文	
签	平	P:十四盐	第十四部
简	上	S:十五潸	第七部
箄	平上	P:四支,S:四纸	
箅	去	Q:八霁	
箊	平	P:六鱼	
箐	平	P:八庚	
箑	入	R:十六叶,R:十七洽	
箓	入	R:二沃	
箔	入	R:十药	第十六部
箕	平	P:四支	第三部
算	上去	S:十四旱,Q:十五翰	第七部
箘	平上	P:十一真,S:十一轸	
箙	入	R:一屋	
箛	平	P:七虞	
箜	平	P:一东	
箝	平	P:十四盐	
管	上	S:十四旱	第七部
箦	入	R:十一陌	第十七部
箧	入	R:十六叶	第十八部
箨	入	R:十药	第十六部
箩	平	P:五歌	第九部
箪	平	P:十四寒	第七部
箫	平	P:二萧	第八部
箬	入	R:十药	第十六部
箭	去	Q:十七霰	第七部
箯	平	P:一先	
箱	平	P:七阳	第二部
箴	平	P:十二侵	第十三部
箵	上	S:二十三梗	
箸	去	Q:六御	第四部
箾	平入	P:二萧,R:三觉	
篁	平	P:七阳	第二部
篆	上	S:十六铣	第七部
篇	平	P:一先	第七部
篊	平	P:一东	
篌	平	P:十一尤	第十二部
篑	去	Q:四寘,Q:十卦	第三部,第五部
篓	平上	P:十一尤,S:七麌,S:二十五有	第四部,第十二部
篙	平	P:四豪	第八部
篚	上	S:五尾	第三部
篜	平	P:十蒸	
篝	平	P:十一尤	第十二部
篞	入	R:九屑	
篟	去	Q:十七霰	
篠			第八部
篡	去	Q:十六谏	第七部
篥	入	R:四质	第十七部
篦	平	P:八齐	第三部
篨	平	P:六鱼	
篪	平	P:四支	
篮	平	P:十三覃	第十四部
篯	平上	P:一先,S:十六铣	
篱	平	P:四支	第三部
篷	平	P:一东	第一部
篸	平	P:十三覃	
篹	上	S:十四旱	
篻	平上	P:二萧,S:十七筱	
篾	入	R:九屑	第十八部
篿	平	P:一先	
簁	平上	P:九佳,S:四纸	
簃	平	P:四支	第三部
簇	入	R:一屋	
簉	去	Q:二十六宥	
簋	上	S:四纸	
簌	入	R:一屋	第十五部
簏	入	R:一屋	第十五部
簙	入	R:十药	
簜	上	S:二十二养	
簝	平	P:二萧	
簟	上	S:二十八琰	第十四部
簠	上	S:七麌	
簥	平	P:二萧	
簦	平	P:十蒸	第十一部
簧	平	P:七阳	第二部
簨	上	S:十一轸	
簩	平	P:四豪	
簪	平	P:十二侵,P:十三覃	第十三部,第十四部
簬	去	Q:七遇	
簸	上去	S:二十哿,Q:二十一个	第九部
簻	平	P:五歌	
簿	上入	S:七麌,R:十药	第四部,第十六部
籀	去	Q:二十六宥	第十二部
籁	去	Q:九泰	第五部
籈	平	P:十一真	
籊	入	R:十二锡	
籍	入	R:十一陌	第十部,第十七部
籚	平	P:七虞	
籣	平	P:十四寒	
籧	平	P:六鱼	
籯	平	P:八庚	
米	上	S:八荠	第三部
籴	入	R:十二锡	第十七部
籹	上	S:六语	
类	去	Q:四寘,Q:十一队	第三部
籼	平	P:一先	第七部
粄	上	S:十四旱	
粉	上	S:十二吻	第六部
粒	入	R:十四缉	第十七部
粕	入	R:十药	第十六部
粗	平	P:七虞	第四部
粜	去	Q:十八啸	
粝	去入	Q:八霁,Q:九泰,R:七曷	第三部
粞	平	P:八齐	
粟	入	R:二沃	第十五部
粢	平	P:四支	第三部
粤	入	R:六月	第十八部
粥	入	R:一屋	第十五部
粪	去	Q:十三问	第六部
粮	平	P:七阳	第二部
粯	去	Q:十六谏	
粱	平	P:七阳	第二部
粲	去	Q:十五翰	第七部
粳			第十一部
粹	去	Q:四寘	第三部
粺	去	Q:十卦	
粼	平	P:十一真	
粽			第一部
精	平	P:八庚	第十一部
糁	上	S:二十七感	第十四部
糅	去	Q:二十六宥	
糇	平	P:十一尤	
糈	平上	P:六鱼,S:六语	
糊	平	P:七虞	第四部
糍	平	P:四支	
糒	去	Q:四寘,Q:十卦	
糕	平	P:四豪	第八部
糖			第二部
糗	上去	S:二十五有,Q:二十六宥	第十二部
糙	去	Q:二十号	第八部
糜	平	P:四支	第三部
糟	平	P:四豪	第八部
糠			第二部
糯	去	Q:二十一个	第九部
系	去	Q:八霁	第三部
紊	去	Q:十三问	第六部
紑	平	P:十一尤	
紟	平去	P:十二侵,Q:二十七沁	
素	去	Q:七遇	第四部
索	入	R:十药,R:十一陌	第十六部,第十七部
紧	上	S:十一轸	第六部
紨	平	P:七虞	
紩	入	R:四质	
紫	上	S:四纸	第三部
累	平上去	P:四支,S:四纸,Q:四寘	第三部
紽	平	P:五歌	
紾	上	S:十一轸	
絁	平	P:四支	
絇	平去	P:七虞,Q:七遇	
絓	去	Q:十卦	
絜	入	R:九屑	
絟	平	P:一先	
絣	平	P:八庚	
絧	平去	P:一东,Q:一送	
絩	上	S:十七筱	
絫	上	S:四纸	
絮	去	Q:六御	第四部
絯	平上	P:十灰,S:九蟹	
絷	入	R:十四缉	第十七部
絻	去	Q:十三问	
絿	平	P:十一尤	
綅	平	P:十二侵,P:十四盐	
綍	入	R:五物	
綟	去	Q:八霁	
綦	平	P:四支	
綮	上	S:八荠	
綳			第十一部
綷	去	Q:十一队	
緀	平	P:八齐	
緁	入	R:十六叶	
緅	平	P:十一尤	
緆	入	R:十二锡	
緉	上去	S:二十二养,Q:二十三漾	
緌	平	P:四支	
緎	入	R:十三职	
緟	去	Q:二宋	
緪	平	P:十蒸	
緺	平	P:九佳,P:五歌,P:六麻	
縒	上	S:二十哿	
縓	去	Q:十七霰	
縜	平	P:十一真,P:十二文	
縠	入	R:一屋	第十五部
縡	去	Q:十一队	
縢	平	P:十蒸	
縪	入	R:四质	
縻	平	P:四支	
縼	去	Q:十七霰	
縿	平	P:十五咸	
繁	平	P:十三元,P:十四寒	第七部
繂	入	R:四质	
繄	平去	P:八齐,Q:八霁	
繇	平去	P:二萧,P:十一尤,Q:二十六宥	
繘	入	R:四质	
繜	平	P:十三元	
繣	去	Q:十卦	
繲	去	Q:十卦	
繵	上	S:十四旱	
纀	入	R:一屋	
纂	上	S:十四旱	第七部
纑	平	P:七虞	
纚	平上	P:四支,S:四纸,S:九蟹	
纛	上去入	S:十九皓,Q:二十号,R:二沃	第八部,第十五部
纠	平上	P:十一尤,S:二十五有	第十二部
纡	平去	P:七虞,Q:五未	第四部
红	平	P:一东	第一部
纣	上	S:二十五有	第十二部
纤	平	P:十四盐	第十四部
纥	入	R:六月	
约	去入	Q:十八啸,R:十药	第十六部
级	入	R:十四缉	第十七部
纨	平	P:十四寒	第七部
纩	去	Q:二十三漾	第二部
纪	上	S:四纸	第三部
纫	平	P:十一真	第六部
纬	上去	S:五尾,Q:五未	第三部
纭	平	P:十二文	第六部
纮	平	P:八庚	
纯	平上	P:十一真,P:十三元,P:一先,S:十一轸	第六部
纰	平	P:四支	
纱	平	P:六麻	第十部
纲	平	P:七阳	第二部
纳	入	R:十五合	第十九部
纴	平去	P:十二侵,Q:二十七沁	
纵	平去	P:二冬,Q:二宋	第一部
纶	平	P:十一真,P:十五删	第六部,第七部
纷	平	P:十二文	第六部
纸	上	S:四纸	第三部
纹	平	P:十二文	第六部
纺	上	S:二十二养	第二部
纻	上	S:六语	
纼	上	S:十一轸	
纽	上	S:二十五有	第十二部
纾	平上	P:六鱼,S:六语	第四部
线	去	Q:十七霰	第七部
绀	去	Q:二十八勘	第十四部
绁	入	R:九屑	第十八部
绂	入	R:五物	第十八部
练	去	Q:十七霰	第七部
组	上	S:七麌	第四部
绅	平	P:十一真	第六部
细	去	Q:八霁	第三部
织	去入	Q:四寘,R:十三职	第十七部
终	平	P:一东	第一部
绉	去	Q:二十六宥	第十二部
绊	去	Q:十五翰	第七部
绋	入	R:五物	第十八部
绍	上	S:十七筱	第八部
绎	入	R:十一陌	第十七部
经	平去	P:九青,Q:二十五径	第十一部
绐	上	S:十贿	
绒	平	P:一东	第一部
结	入	R:九屑	第十八部
绔			第四部
绕	上去	S:十七筱,Q:十八啸	第八部
绖	入	R:九屑	
绗	去	Q:二十四敬	
绘	平去	P:十蒸,Q:九泰	第三部
给	入	R:十四缉	第十七部
绚	去	Q:十七霰	第七部
绛	去	Q:三绛	第二部
络	入	R:十药	第十六部
绝	入	R:九屑	第十八部
